start_id,end_id,type
11861772,Jain,PATENTED_BY
11861772,Hemani,PATENTED_BY
11861772,Krishnamurthy,PATENTED_BY
11861780,Albrecht,PATENTED_BY
11861780,Hamann,PATENTED_BY
11861780,Lu,PATENTED_BY
11861780,Conrad M. Siebenschuh,PATENTED_BY
11861780,Siyuan,PATENTED_BY
11861780,Carlo,PATENTED_BY
11861780,Hendrik F.,PATENTED_BY
11861806,Patrick Joseph,PATENTED_BY
11861806,Long,PATENTED_BY
11861806,Sujoy Lucey,PATENTED_BY
11861806,Sha,PATENTED_BY
11861806,Ganguly,PATENTED_BY
11861807,Jinhyung,PATENTED_BY
11861807,Wooseok Kim,PATENTED_BY
11861807,Choi,PATENTED_BY
11861808,Lee,PATENTED_BY
11861808,Park,PATENTED_BY
11861808,AHN,PATENTED_BY
11861808,PARK,PATENTED_BY
11861808,Jaeyeon,PATENTED_BY
11861808,Yongsup,PATENTED_BY
11861808,Minsu,PATENTED_BY
11861808,Iljun Cheon,PATENTED_BY
11861808,Tammy,PATENTED_BY
11861809,Seungho,PATENTED_BY
11861809,Youngsu Park,PATENTED_BY
11861809,Moon,PATENTED_BY
11861811,Brittain,PATENTED_BY
11861811,Patney,PATENTED_BY
11861811,Salvi,PATENTED_BY
11861811,Lefohn,PATENTED_BY
11861811,Munkberg,PATENTED_BY
11861811,Donald Lee Hasselgren,PATENTED_BY
11861811,Anjul,PATENTED_BY
11861811,Marco,PATENTED_BY
11861811,Aaron Eliot,PATENTED_BY
11861811,Carl J.,PATENTED_BY
11861811,Jon N.,PATENTED_BY
11861816,Hyeon-gi,PATENTED_BY
11861816,Rokkyu KIM,PATENTED_BY
11861816,Lee,PATENTED_BY
11861817,Schoenmakers,PATENTED_BY
11861817,Peemen,PATENTED_BY
11861817,Remco Poto{hacek over (c)}ek,PATENTED_BY
11861817,Maurice,PATENTED_BY
11861817,Pavel,PATENTED_BY
11861818,Wei,PATENTED_BY
11861818,Zhichao Fang,PATENTED_BY
11861818,Chen,PATENTED_BY
11861821,Kuter Kaner,PATENTED_BY
11861825,Roy Franciscus Petrus,PATENTED_BY
11861825,Javier Van Pelt,PATENTED_BY
11861825,Olivan Bescos,PATENTED_BY
11861826,Shinichi Yamaguchi,PATENTED_BY
11861827,Mansi,PATENTED_BY
11861827,Nickel,PATENTED_BY
11861827,Kiefer,PATENTED_BY
11861827,Pheiffer,PATENTED_BY
11861827,Thomas,PATENTED_BY
11861827,Marcel Dominik,PATENTED_BY
11861827,Berthold,PATENTED_BY
11861827,Stephan,PATENTED_BY
11861827,Tommaso Kannengiesser,PATENTED_BY
11861828,Nguyen,PATENTED_BY
11861828,Ceccaldi,PATENTED_BY
11861828,Yoo,PATENTED_BY
11861828,Chekkoury,PATENTED_BY
11861828,Andrei Gibson,PATENTED_BY
11861828,Youngjin,PATENTED_BY
11861828,Nguyen D.,PATENTED_BY
11861828,Eli,PATENTED_BY
11861828,Pascal,PATENTED_BY
11861829,Lijun Gong,PATENTED_BY
11861831,Charles A.,PATENTED_BY
11861831,Leo,PATENTED_BY
11861831,Gilwoo Taylor,PATENTED_BY
11861831,Grady,PATENTED_BY
11861831,Choi,PATENTED_BY
11861832,Devi,PATENTED_BY
11861832,Warier,PATENTED_BY
11861832,Vanapalli,PATENTED_BY
11861832,Jain,PATENTED_BY
11861832,Modi,PATENTED_BY
11861832,Challa,PATENTED_BY
11861832,Ankit,PATENTED_BY
11861832,Prashant,PATENTED_BY
11861832,Prakash,PATENTED_BY
11861832,Ritvik,PATENTED_BY
11861832,Vikash,PATENTED_BY
11861832,Preetham,PATENTED_BY
11861832,Ranjana Putha,PATENTED_BY
11861835,Re,PATENTED_BY
11861835,Chekkoury,PATENTED_BY
11861835,Yoo,PATENTED_BY
11861835,Eli,PATENTED_BY
11861835,Thomas,PATENTED_BY
11861835,Youngjin,PATENTED_BY
11861835,Andrei Gibson,PATENTED_BY
11861838,Christophe,PATENTED_BY
11861838,Eric,PATENTED_BY
11861838,Valentin Gardella,PATENTED_BY
11861838,ASKINAZI,PATENTED_BY
11861838,THOREY,PATENTED_BY
11861839,Peters,PATENTED_BY
11861839,Groth,PATENTED_BY
11861839,BROSCH,PATENTED_BY
11861839,Alexandra,PATENTED_BY
11861839,TOM,PATENTED_BY
11861839,Rolf Jürgen,PATENTED_BY
11861839,Jochen Weese,PATENTED_BY
11861846,Vilsmeier,PATENTED_BY
11861846,Jens,PATENTED_BY
11861846,Andreas,PATENTED_BY
11861846,Stefan Schmaler,PATENTED_BY
11861846,Blumhofer,PATENTED_BY
11861850,Cherukumudi,PATENTED_BY
11861850,Sha,PATENTED_BY
11861850,Wei,PATENTED_BY
11861850,Lucey,PATENTED_BY
11861850,Aditya,PATENTED_BY
11861850,Xinyu Ganguly,PATENTED_BY
11861850,Long,PATENTED_BY
11861850,Patrick Joseph,PATENTED_BY
11861850,Sujoy,PATENTED_BY
11861851,Garikipati,PATENTED_BY
11861851,Arthurs,PATENTED_BY
11861851,Iyer,PATENTED_BY
11861851,Nallamothu,PATENTED_BY
11861851,Nadakuditi,PATENTED_BY
11861851,Krishnakumar Livingston,PATENTED_BY
11861851,Figueroa-Alvarez,PATENTED_BY
11861851,Kritika,PATENTED_BY
11861851,Brahmajee Kartik,PATENTED_BY
11861851,Carlos Alberto,PATENTED_BY
11861851,Raj Rao,PATENTED_BY
11861851,Elizabeth Renee,PATENTED_BY
11861851,Christopher John,PATENTED_BY
11861853,Athul M.,PATENTED_BY
11861853,Thariq,PATENTED_BY
11861853,Riad MATHEW,PATENTED_BY
11861853,KHALID,PATENTED_BY
11861853,Souissi,PATENTED_BY
11861854,Luo,PATENTED_BY
11861854,Li,PATENTED_BY
11861854,Zhang,PATENTED_BY
11861854,Linjie,PATENTED_BY
11861854,Ning,PATENTED_BY
11861854,Shenlong,PATENTED_BY
11861854,Jia Wang,PATENTED_BY
11861871,Odermatt,PATENTED_BY
11861871,Carl,PATENTED_BY
11861871,Roger,PATENTED_BY
11861871,Katrin,PATENTED_BY
11861871,Karin WILFRIED,PATENTED_BY
11861871,KATHRINER,PATENTED_BY
11861871,Schumann,PATENTED_BY
11861873,Gebauer,PATENTED_BY
11861873,Thomas Bedikian,PATENTED_BY
11861873,Raffi,PATENTED_BY
11861877,Beaudet,PATENTED_BY
11861877,Guy,PATENTED_BY
11861877,Alexandre,PATENTED_BY
11861877,Gabriel,PATENTED_BY
11861877,Francis Morissette,PATENTED_BY
11861877,Prevost,PATENTED_BY
11861877,Clement,PATENTED_BY
11861881,Kohn,PATENTED_BY
11861881,Soans,PATENTED_BY
11861881,Ianni,PATENTED_BY
11861881,Saul,PATENTED_BY
11861881,Julianna,PATENTED_BY
11861881,Kameswari Devi,PATENTED_BY
11861881,Rajath Elias Ayyagari,PATENTED_BY
11861882,Li,PATENTED_BY
11861882,Niklas,PATENTED_BY
11861882,Peng,PATENTED_BY
11861882,Xiaoxiao,PATENTED_BY
11861882,Kyle Bruce,PATENTED_BY
11861882,Kshetrajna Itänen,PATENTED_BY
11861882,Yu,PATENTED_BY
11861882,Tate,PATENTED_BY
11861882,Raghavan,PATENTED_BY
11861885,Gavish,PATENTED_BY
11861885,Yoav Levy,PATENTED_BY
11861885,Asaf,PATENTED_BY
11861885,Assaf,PATENTED_BY
11861888,Kulkarni,PATENTED_BY
11861888,Brocklehurst,PATENTED_BY
11861888,Kyle Pereira,PATENTED_BY
11861888,Wendt,PATENTED_BY
11861888,Sunil Suresh,PATENTED_BY
11861888,Jose Pio,PATENTED_BY
11861888,Peter,PATENTED_BY
11861890,Laine,PATENTED_BY
11861890,Aila,PATENTED_BY
11861890,Tero Tapani,PATENTED_BY
11861890,Timo Oskari,PATENTED_BY
11861890,Samuli Matias Karras,PATENTED_BY
11861892,Kendall,PATENTED_BY
11861892,Dasgupta,PATENTED_BY
11861892,Bachrach,PATENTED_BY
11861892,Koppula,PATENTED_BY
11861892,Martirosyan,PATENTED_BY
11861892,Bry,PATENTED_BY
11861892,Matthew Stone,PATENTED_BY
11861892,Alex,PATENTED_BY
11861892,Abraham Galton,PATENTED_BY
11861892,Hema,PATENTED_BY
11861892,Hayk,PATENTED_BY
11861892,Adam Parker,PATENTED_BY
11861892,Austin Charles,PATENTED_BY
11861892,Donahoe,PATENTED_BY
11861892,Saumitro,PATENTED_BY
11861894,Ryan,PATENTED_BY
11861894,Estrada,PATENTED_BY
11861894,Thompson,PATENTED_BY
11861894,Flure,PATENTED_BY
11861894,Backes,PATENTED_BY
11861894,Nick Ashurst,PATENTED_BY
11861894,Matt,PATENTED_BY
11861894,Andrew,PATENTED_BY
11861894,Casey,PATENTED_BY
11861894,Adam,PATENTED_BY
11861906,Rajiv Tharmeswaran,PATENTED_BY
11861906,Yu-Han,PATENTED_BY
11861906,Tracey Maheswaran,PATENTED_BY
11861906,Chang,PATENTED_BY
11861906,Ho,PATENTED_BY
11861909,Ui Nyoung Jo,PATENTED_BY
11861909,Yoon,PATENTED_BY
11861909,Geun Sik,PATENTED_BY
11861915,Maya Kabkab,PATENTED_BY
11861918,Hung,PATENTED_BY
11861918,Devipriya,PATENTED_BY
11861918,Bijan Kumar,PATENTED_BY
11861918,Karthik Dinh,PATENTED_BY
11861918,Selvaraju,PATENTED_BY
11861918,Mohanty,PATENTED_BY
11861918,Sethuramalingam,PATENTED_BY
11861924,Terrence J. Torres,PATENTED_BY
11861938,Song,PATENTED_BY
11861938,Bong Seop Lee,PATENTED_BY
11861938,Lee,PATENTED_BY
11861938,Hyogi,PATENTED_BY
11861938,Kideok,PATENTED_BY
11861940,Manocha,PATENTED_BY
11861940,Bhattacharya,PATENTED_BY
11861940,Guhan,PATENTED_BY
11861940,Mittal,PATENTED_BY
11861940,Dinesh Chandra,PATENTED_BY
11861940,Bera,PATENTED_BY
11861940,Uttaran,PATENTED_BY
11861940,Pooja,PATENTED_BY
11861940,Trisha,PATENTED_BY
11861940,Rohan,PATENTED_BY
11861940,Aniket,PATENTED_BY
11861947,Amitabh,PATENTED_BY
11861947,Andrew Weber,PATENTED_BY
11861947,Lucas Allen,PATENTED_BY
11861947,Michael Ross Agrawal,PATENTED_BY
11861947,Spott,PATENTED_BY
11861947,Budman,PATENTED_BY
11861947,Graf,PATENTED_BY
11861975,Bryan M. Lyons,PATENTED_BY
11861975,Martin S.,PATENTED_BY
11861975,Kelly,PATENTED_BY
11862000,Ahuja,PATENTED_BY
11862000,Mahurkar,PATENTED_BY
11862000,Pericharla,PATENTED_BY
11862000,Srirama R.,PATENTED_BY
11862000,Sanjay,PATENTED_BY
11862000,Sagar Deepak Kalidindi,PATENTED_BY
11862000,Anjaneya,PATENTED_BY
11862016,Li,PATENTED_BY
11862016,LU,PATENTED_BY
11862016,YUAN,PATENTED_BY
11862016,Liu,PATENTED_BY
11862016,WANG,PATENTED_BY
11862016,Sikai Cai,PATENTED_BY
11862016,Chen,PATENTED_BY
11862016,Qingchao,PATENTED_BY
11862016,Yicheng,PATENTED_BY
11862016,Long,PATENTED_BY
11862016,Hai,PATENTED_BY
11862016,Yingfeng,PATENTED_BY
11862016,Chaochun,PATENTED_BY
11862027,Junichi Furumoto,PATENTED_BY
11862042,Bicanic,PATENTED_BY
11862042,Glenn Thomas,PATENTED_BY
11862042,Daniel Augustine,PATENTED_BY
11862042,Nikola Vladimir Snyder,PATENTED_BY
11862042,Robinson,PATENTED_BY
11862056,Choi,PATENTED_BY
11862056,Sungwoo,PATENTED_BY
11862056,Dongjun Shin,PATENTED_BY
11862118,Katsuyuki Matsui,PATENTED_BY
11862124,Jung Bae,PATENTED_BY
11862124,Gi Baek,PATENTED_BY
11862124,Sang Min,PATENTED_BY
11862124,Ho Sung Yun,PATENTED_BY
11862124,Choi,PATENTED_BY
11862124,Lee,PATENTED_BY
11862124,Hong,PATENTED_BY
11862142,Weiss,PATENTED_BY
11862142,Rifkin,PATENTED_BY
11862142,Ryan,PATENTED_BY
11862142,Bengio,PATENTED_BY
11862142,Xiao,PATENTED_BY
11862142,Agiomyrgiannakis,PATENTED_BY
11862142,Clark,PATENTED_BY
11862142,Le,PATENTED_BY
11862142,Yang,PATENTED_BY
11862142,Wang,PATENTED_BY
11862142,Chen,PATENTED_BY
11862142,Wu,PATENTED_BY
11862142,Yuxuan Jaitly,PATENTED_BY
11862142,Ioannis,PATENTED_BY
11862142,Zongheng,PATENTED_BY
11862142,Quoc V.,PATENTED_BY
11862142,Robert Andrew James,PATENTED_BY
11862142,Zhifeng,PATENTED_BY
11862142,Ying,PATENTED_BY
11862142,Samuel,PATENTED_BY
11862142,Russell J.,PATENTED_BY
11862142,Ryan M.,PATENTED_BY
11862142,Ron J.,PATENTED_BY
11862142,Yonghui,PATENTED_BY
11862142,Navdeep,PATENTED_BY
11862144,Gong,PATENTED_BY
11862144,Li,PATENTED_BY
11862144,Yifan Zhao,PATENTED_BY
11862144,Jinyu,PATENTED_BY
11862144,Rui,PATENTED_BY
11862146,Daniel,PATENTED_BY
11862146,Tao,PATENTED_BY
11862146,Kyu Jeong Povey,PATENTED_BY
11862146,Ma,PATENTED_BY
11862146,Han,PATENTED_BY
11862149,Guo,PATENTED_BY
11862149,Ghias,PATENTED_BY
11862149,Bodigutla,PATENTED_BY
11862149,Quinn,PATENTED_BY
11862149,Sethy,PATENTED_BY
11862149,Ponnusamy,PATENTED_BY
11862149,Zhou,PATENTED_BY
11862149,Stabile,PATENTED_BY
11862149,Zhenxiang,PATENTED_BY
11862149,Alireza Roshan,PATENTED_BY
11862149,Praveen Kumar,PATENTED_BY
11862149,Kevin,PATENTED_BY
11862149,Abhinav,PATENTED_BY
11862149,Pragaash,PATENTED_BY
11862149,Karen Catelyn,PATENTED_BY
11862149,Bigyan,PATENTED_BY
11862149,Chenlei Rajbhandari,PATENTED_BY
11862177,Khoury,PATENTED_BY
11862177,Elie Chen,PATENTED_BY
11862177,Tianxiang,PATENTED_BY
11862178,Hoseon,PATENTED_BY
11862178,Chulmin SHIN,PATENTED_BY
11862178,Lee,PATENTED_BY
11862183,LEE,PATENTED_BY
11862183,SUNG,PATENTED_BY
11862183,BEACK,PATENTED_BY
11862183,LIM,PATENTED_BY
11862183,JANG,PATENTED_BY
11862183,Mi Suk,PATENTED_BY
11862183,Seung Kwon,PATENTED_BY
11862183,Tae Jin,PATENTED_BY
11862183,Inseon,PATENTED_BY
11862183,Jongmo LEE,PATENTED_BY
11862183,Woo-taek,PATENTED_BY
11862187,Andreas,PATENTED_BY
11862187,Rachel Jansson,PATENTED_BY
11862187,Bittner,PATENTED_BY
11862191,Sackfield,PATENTED_BY
11862191,Jansson,PATENTED_BY
11862191,Ching Chuan,PATENTED_BY
11862191,Angus William,PATENTED_BY
11862191,Andreas Sung,PATENTED_BY
11862194,Roy D.,PATENTED_BY
11862194,Simeon,PATENTED_BY
11862194,Mark A. Cideciyan,PATENTED_BY
11862194,Furrer,PATENTED_BY
11862194,Lantz,PATENTED_BY
11862202,Byoun,PATENTED_BY
11862202,Kagami,PATENTED_BY
11862202,Ikedo,PATENTED_BY
11862202,Johnson,PATENTED_BY
11862202,Naoyuki Ito,PATENTED_BY
11862202,Brian,PATENTED_BY
11862202,Jaesoo,PATENTED_BY
11862202,Hideaki,PATENTED_BY
11862202,Gaku,PATENTED_BY
11862203,Robert L. Horn,PATENTED_BY
11862207,Lam,PATENTED_BY
11862207,Wei,PATENTED_BY
11862207,Van Der Heijden,PATENTED_BY
11862207,Terence Asif Bashir,PATENTED_BY
11862207,Chembrolu,PATENTED_BY
11862207,Petrus Antonius,PATENTED_BY
11862207,Venkatesh,PATENTED_BY
11862207,Muhammad,PATENTED_BY
11862207,Yaguang,PATENTED_BY
11862211,David R. Hall,PATENTED_BY
11862267,Jayesh R.,PATENTED_BY
11862267,Hyun,PATENTED_BY
11862267,Soonju Bhakta,PATENTED_BY
11862267,Lee,PATENTED_BY
11862267,Choi,PATENTED_BY
11862296,Chuang,PATENTED_BY
11862296,Li-Yeh Lin,PATENTED_BY
11862296,Yang,PATENTED_BY
11862296,Cheng Hong,PATENTED_BY
11862296,Yu-Da,PATENTED_BY
11862298,Peter,PATENTED_BY
11862298,Roie,PATENTED_BY
11862298,Krishnan Kanna Cimermancic,PATENTED_BY
11862298,Levy,PATENTED_BY
11862298,PALANIAPPAN,PATENTED_BY
11862300,Clark,PATENTED_BY
11862300,Ian A. Schmidt,PATENTED_BY
11862300,Alix,PATENTED_BY
11862302,Yulun,PATENTED_BY
11862302,Ole,PATENTED_BY
11862302,Charles S.,PATENTED_BY
11862302,Marco Wang,PATENTED_BY
11862302,Eichhorn,PATENTED_BY
11862302,Jordan,PATENTED_BY
11862302,Pinter,PATENTED_BY
11862303,Gershoni,PATENTED_BY
11862303,Daniel Nosrati,PATENTED_BY
11862303,Farhad David,PATENTED_BY
11862305,Rai,PATENTED_BY
11862305,Peeyush Sethi,PATENTED_BY
11862305,Anuj,PATENTED_BY
11862315,Morgan J.,PATENTED_BY
11862315,John C.,PATENTED_BY
11862315,Christopher J.,PATENTED_BY
11862315,Stephen J.,PATENTED_BY
11862315,Ryann,PATENTED_BY
11862315,Sai Pranay Finley,PATENTED_BY
11862315,Petch,PATENTED_BY
11862315,Greer,PATENTED_BY
11862315,Bergner,PATENTED_BY
11862315,Ewing,PATENTED_BY
11862315,Barackman,PATENTED_BY
11862315,Malipatil,PATENTED_BY
11862315,Billeigh,PATENTED_BY
11862319,Heeren,PATENTED_BY
11862319,Danielson,PATENTED_BY
11862319,Price,PATENTED_BY
11862319,ROCKNE,PATENTED_BY
11862319,Gandhi,PATENTED_BY
11862319,PRAJAPATI,PATENTED_BY
11862319,Jessica KADAM,PATENTED_BY
11862319,Kumar,PATENTED_BY
11862319,Adhiraj Ganpat,PATENTED_BY
11862319,Vivek,PATENTED_BY
11862319,Timothy James,PATENTED_BY
11862319,Robert,PATENTED_BY
11862319,Coleen Patrice,PATENTED_BY
11862319,Nitin,PATENTED_BY
11862319,Kedar Mangesh,PATENTED_BY
11862325,Zhongqi,PATENTED_BY
11862325,Anling Zhang,PATENTED_BY
11862325,Ma,PATENTED_BY
11862326,Laube,PATENTED_BY
11862326,Zhang,PATENTED_BY
11862326,Bernico,PATENTED_BY
11862326,Bokshi-Drotar,PATENTED_BY
11862326,Myers,PATENTED_BY
11862326,Pamuksuz,PATENTED_BY
11862326,Marigona,PATENTED_BY
11862326,Dingchao,PATENTED_BY
11862326,Michael,PATENTED_BY
11862326,Jeffrey S.,PATENTED_BY
11862326,Utku,PATENTED_BY
11862326,Edward W.,PATENTED_BY
11862326,Peter Breitweiser,PATENTED_BY
11862336,Payne,PATENTED_BY
11862336,Shukla,PATENTED_BY
11862336,Garges,PATENTED_BY
11862336,Kasoji,PATENTED_BY
11862336,Miller,PATENTED_BY
11862336,Ron,PATENTED_BY
11862336,Oodaye,PATENTED_BY
11862336,Cody,PATENTED_BY
11862336,Chris,PATENTED_BY
11862336,Tara,PATENTED_BY
11862336,Manjula Grabowsky,PATENTED_BY
11862339,TARAMAN,PATENTED_BY
11862339,Vaughan,PATENTED_BY
11862339,Abdelhalim Wall,PATENTED_BY
11862339,Abbas,PATENTED_BY
11862339,Brent,PATENTED_BY
11862339,Dennis,PATENTED_BY
11862339,Sharief Khalil,PATENTED_BY
11862345,Jaya,PATENTED_BY
11862345,Naghmeh,PATENTED_BY
11862345,Tyler MADALA,PATENTED_BY
11862345,GHAZALEH,PATENTED_BY
11862345,O'NEILL,PATENTED_BY
11862346,Bandaria,PATENTED_BY
11862346,Constantinos Ioannis,PATENTED_BY
11862346,Richard,PATENTED_BY
11862346,Jigar Boussios,PATENTED_BY
11862346,Gliklich,PATENTED_BY
11862347,Aniruddha Amal Ramanujan,PATENTED_BY
11862347,Banerjee,PATENTED_BY
11862347,R. A.,PATENTED_BY
11862350,Czwalga,PATENTED_BY
11862350,Timothy S.,PATENTED_BY
11862350,Steve E. Meyers,PATENTED_BY
11862445,Shinichi Yamaguchi,PATENTED_BY
11862647,Seong Kwang,PATENTED_BY
11862647,Sanghyeon Kim,PATENTED_BY
11862647,Kim,PATENTED_BY
11862773,Ma,PATENTED_BY
11862773,Li,PATENTED_BY
11862773,Wang,PATENTED_BY
11862773,Ding,PATENTED_BY
11862773,Jinbo Huo,PATENTED_BY
11862773,Hui,PATENTED_BY
11862773,Pinghua,PATENTED_BY
11862773,Jie,PATENTED_BY
11862773,Dawei,PATENTED_BY
11862826,Ian,PATENTED_BY
11862826,Tegan,PATENTED_BY
11862826,Matej Stewart,PATENTED_BY
11862826,Harrower,PATENTED_BY
11862826,Kusy,PATENTED_BY
11862972,John Colombo,PATENTED_BY
11862972,Rogers,PATENTED_BY
11862972,Alberto,PATENTED_BY
11862995,LEE,PATENTED_BY
11862995,Kim,PATENTED_BY
11862995,YEO,PATENTED_BY
11862995,IN,PATENTED_BY
11862995,Park,PATENTED_BY
11862995,Lee,PATENTED_BY
11862995,Ali,PATENTED_BY
11862995,Oh,PATENTED_BY
11862995,Seongjin Kim,PATENTED_BY
11862995,Sungku,PATENTED_BY
11862995,Solhee,PATENTED_BY
11862995,Jaeseok,PATENTED_BY
11862995,Kangyoon,PATENTED_BY
11862995,Chongmin,PATENTED_BY
11862995,Imran,PATENTED_BY
11862995,Dongin,PATENTED_BY
11862995,Kwangtae,PATENTED_BY
11863221,Petre,PATENTED_BY
11863221,Garrido,PATENTED_BY
11863221,Virbila,PATENTED_BY
11863221,Fong,PATENTED_BY
11863221,Gabriel Adl,PATENTED_BY
11863221,Kabakian,PATENTED_BY
11863221,Bryan H.,PATENTED_BY
11863221,Peter,PATENTED_BY
11863221,Austin F.,PATENTED_BY
11863221,Adour V.,PATENTED_BY
11863221,Sanaz,PATENTED_BY
11863231,Chih-Ming Chen,PATENTED_BY
11863308,Suresh Kanyaka,PATENTED_BY
11863308,Sandeep,PATENTED_BY
11863308,Sunny Billa,PATENTED_BY
11863308,Ravi,PATENTED_BY
11863308,Behl,PATENTED_BY
11863318,Liu,PATENTED_BY
11863318,Boon Thau,PATENTED_BY
11863318,Changbin Loo,PATENTED_BY
11863338,Sreejesh,PATENTED_BY
11863338,Ronald Jay,PATENTED_BY
11863338,Michael Patrick Divakaran Nair,PATENTED_BY
11863338,Hemphill,PATENTED_BY
11863338,McGinty,PATENTED_BY
11863347,Ian Cox,PATENTED_BY
11863369,Yasuaki Yamagishi,PATENTED_BY
11863385,Abel,PATENTED_BY
11863385,Ringlein,PATENTED_BY
11863385,Burkhard Diamantopoulos,PATENTED_BY
11863385,Dionysios,PATENTED_BY
11863385,Francois,PATENTED_BY
11863398,Mazin,PATENTED_BY
11863398,Rajeev Gilbert,PATENTED_BY
11863398,Koodli,PATENTED_BY
11863399,Iwai,PATENTED_BY
11863399,Anan,PATENTED_BY
11863399,Kosei,PATENTED_BY
11863399,Takanori SAWABE,PATENTED_BY
11863399,Kobayashi,PATENTED_BY
11863400,Peiying,PATENTED_BY
11863400,Ming,PATENTED_BY
11863400,Jianglei,PATENTED_BY
11863400,Wen Zhu,PATENTED_BY
11863400,Jia,PATENTED_BY
11863400,Ma,PATENTED_BY
11863400,Tong,PATENTED_BY
11863403,Bednarz,PATENTED_BY
11863403,Cil,PATENTED_BY
11863403,Chow,PATENTED_BY
11863403,Hwang,PATENTED_BY
11863403,Silverman,PATENTED_BY
11863403,Chan-Soo Garcia Hernandez,PATENTED_BY
11863403,Cioffi,PATENTED_BY
11863403,Tuncay,PATENTED_BY
11863403,Carlos,PATENTED_BY
11863403,Peter,PATENTED_BY
11863403,Peter J.,PATENTED_BY
11863403,John M.,PATENTED_BY
11863403,Philip,PATENTED_BY
11863410,Jacob Cherkas,PATENTED_BY
11863411,Maher N. Kaddoura,PATENTED_BY
11863414,Shyam,PATENTED_BY
11863414,Fred Allison,PATENTED_BY
11863414,Jarrod B. Sareen,PATENTED_BY
11863414,"Bower, III",PATENTED_BY
11863414,Johnson,PATENTED_BY
11863444,Jonas,PATENTED_BY
11863444,William B. Simanavicius,PATENTED_BY
11863444,Norton,PATENTED_BY
11863455,Kuehnel,PATENTED_BY
11863455,Eden Grail,PATENTED_BY
11863455,Thomas W. Adogla,PATENTED_BY
11863461,Yaolong,PATENTED_BY
11863461,Yangshu Zhu,PATENTED_BY
11863461,Shen,PATENTED_BY
11863495,Ji,PATENTED_BY
11863495,Sundararajan,PATENTED_BY
11863495,Jay Kumar,PATENTED_BY
11863495,Namgoong,PATENTED_BY
11863495,Yoo,PATENTED_BY
11863495,Bhushan,PATENTED_BY
11863495,Vitthaladevuni,PATENTED_BY
11863495,Taesang,PATENTED_BY
11863495,Naga,PATENTED_BY
11863495,Tingfang,PATENTED_BY
11863495,Pavan Kumar,PATENTED_BY
11863495,Krishna Kiran,PATENTED_BY
11863495,June Mukkavilli,PATENTED_BY
11863502,Soiaporn,PATENTED_BY
11863502,Alvarez Miranda,PATENTED_BY
11863502,Katali,PATENTED_BY
11863502,Ho,PATENTED_BY
11863502,Zhang,PATENTED_BY
11863502,Victor,PATENTED_BY
11863502,Pamela,PATENTED_BY
11863502,Kwan-Yuet,PATENTED_BY
11863502,Rui,PATENTED_BY
11863502,Arturo,PATENTED_BY
11863502,Kunlaya Hernandez Zeledon,PATENTED_BY
11863537,William J. Ziebell,PATENTED_BY
11863551,Gupta,PATENTED_BY
11863551,Elder,PATENTED_BY
11863551,Varun,PATENTED_BY
11863551,Allison,PATENTED_BY
11863551,Brice Fenichel,PATENTED_BY
11863566,J. Trent Adams,PATENTED_BY
11863572,Gianluca,PATENTED_BY
11863572,Jamie Grilli,PATENTED_BY
11863572,Plenderleith,PATENTED_BY
11863580,Keith,PATENTED_BY
11863580,Marc,PATENTED_BY
11863580,Colin Stewart,PATENTED_BY
11863580,Woolward,PATENTED_BY
11863580,Ross,PATENTED_BY
11863597,Kucharzyk,PATENTED_BY
11863597,Biernacki,PATENTED_BY
11863597,Gosztyla,PATENTED_BY
11863597,Norys,PATENTED_BY
11863597,Filip,PATENTED_BY
11863597,Mateusz,PATENTED_BY
11863597,Grzegorz,PATENTED_BY
11863597,Jaroslaw,PATENTED_BY
11863597,Marcin Karbowski,PATENTED_BY
11863617,Martinez,PATENTED_BY
11863617,Rutz,PATENTED_BY
11863617,Buchheit-Mayer,PATENTED_BY
11863617,Kreitmann,PATENTED_BY
11863617,Maier-Avignon,PATENTED_BY
11863617,Karin,PATENTED_BY
11863617,Erich,PATENTED_BY
11863617,Michael Klaus,PATENTED_BY
11863617,Thorsten,PATENTED_BY
11863617,Jörg,PATENTED_BY
11863617,Atl Rodolfo Marsch Von Blon,PATENTED_BY
11863625,Lee,PATENTED_BY
11863625,John Keith,PATENTED_BY
11863625,Mark Gates,PATENTED_BY
11863625,Fullbright,PATENTED_BY
11863625,Beaupre,PATENTED_BY
11863641,Schlerf,PATENTED_BY
11863641,Gaylord,PATENTED_BY
11863641,Melanie,PATENTED_BY
11863641,Nicholas Lee,PATENTED_BY
11863641,John Edward Manguin,PATENTED_BY
11863647,Kevin Sunlin Wang,PATENTED_BY
11863675,Martchenko,PATENTED_BY
11863675,Arunkumar,PATENTED_BY
11863675,Shintemirova,PATENTED_BY
11863675,Tsai,PATENTED_BY
11863675,Horstmann Cavazos,PATENTED_BY
11863675,Cranon,PATENTED_BY
11863675,Yuva Priya Kovalenko,PATENTED_BY
11863675,Aigerim,PATENTED_BY
11863675,Ariane Belle,PATENTED_BY
11863675,Annalilia,PATENTED_BY
11863675,Serguei,PATENTED_BY
11863675,Nicole Isis,PATENTED_BY
11863675,Andrew,PATENTED_BY
11863682,Michael J. Rojas,PATENTED_BY
11863729,Venkata Ravi Kiran,PATENTED_BY
11863729,Meng-Lin Dayana,PATENTED_BY
11863729,Wu,PATENTED_BY
11863742,LIAO,PATENTED_BY
11863742,Li,PATENTED_BY
